image,image_path,sequence,image_number,emotion
S149_002_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000009.png,S149_002,9,2
S149_002_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000002.png,S149_002,2,0
S149_002_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000003.png,S149_002,3,0
S149_002_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000001.png,S149_002,1,0
S149_002_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000010.png,S149_002,10,2
S149_002_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000004.png,S149_002,4,0
S149_002_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000005.png,S149_002,5,2
S149_002_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000011.png,S149_002,11,2
S149_002_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000007.png,S149_002,7,2
S149_002_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000013.png,S149_002,13,2
S149_002_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000012.png,S149_002,12,2
S149_002_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S149/002/S149_002_00000006.png,S149_002,6,2
S122_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000011.png,S122_001,11,7
S122_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000005.png,S122_001,5,7
S122_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000004.png,S122_001,4,0
S122_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000010.png,S122_001,10,7
S122_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000006.png,S122_001,6,7
S122_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000012.png,S122_001,12,7
S122_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000007.png,S122_001,7,7
S122_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000003.png,S122_001,3,0
S122_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000002.png,S122_001,2,0
S122_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000001.png,S122_001,1,0
S122_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000009.png,S122_001,9,7
S122_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S122/001/S122_001_00000008.png,S122_001,8,7
S125_007_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S125/007/S125_007_00000009.png,S125_007,9,7
S125_007_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S125/007/S125_007_00000008.png,S125_007,8,7
S125_007_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S125/007/S125_007_00000005.png,S125_007,5,7
S125_007_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S125/007/S125_007_00000004.png,S125_007,4,0
S125_007_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S125/007/S125_007_00000006.png,S125_007,6,7
S125_007_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S125/007/S125_007_00000007.png,S125_007,7,7
S125_007_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S125/007/S125_007_00000003.png,S125_007,3,0
S125_007_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S125/007/S125_007_00000002.png,S125_007,2,0
S125_007_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S125/007/S125_007_00000001.png,S125_007,1,0
S125_008_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000007.png,S125_008,7,3
S125_008_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000006.png,S125_008,6,3
S125_008_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000010.png,S125_008,10,3
S125_008_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000004.png,S125_008,4,0
S125_008_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000005.png,S125_008,5,3
S125_008_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000001.png,S125_008,1,0
S125_008_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000002.png,S125_008,2,0
S125_008_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000003.png,S125_008,3,0
S125_008_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000008.png,S125_008,8,3
S125_008_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S125/008/S125_008_00000009.png,S125_008,9,3
S125_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000008.png,S125_001,8,6
S125_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000009.png,S125_001,9,6
S125_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000002.png,S125_001,2,0
S125_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000003.png,S125_001,3,0
S125_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000001.png,S125_001,1,0
S125_001_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000014.png,S125_001,14,6
S125_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000010.png,S125_001,10,6
S125_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000004.png,S125_001,4,0
S125_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000005.png,S125_001,5,6
S125_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000011.png,S125_001,11,6
S125_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000007.png,S125_001,7,6
S125_001_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000013.png,S125_001,13,6
S125_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000012.png,S125_001,12,6
S125_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S125/001/S125_001_00000006.png,S125_001,6,6
S125_006_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000022.png,S125_006,22,4
S125_006_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000020.png,S125_006,20,4
S125_006_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000008.png,S125_006,8,4
S125_006_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000009.png,S125_006,9,4
S125_006_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000021.png,S125_006,21,4
S125_006_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000019.png,S125_006,19,4
S125_006_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000018.png,S125_006,18,4
S125_006_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000002.png,S125_006,2,0
S125_006_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000016.png,S125_006,16,4
S125_006_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000017.png,S125_006,17,4
S125_006_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000003.png,S125_006,3,0
S125_006_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000015.png,S125_006,15,4
S125_006_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000001.png,S125_006,1,0
S125_006_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000014.png,S125_006,14,4
S125_006_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000010.png,S125_006,10,4
S125_006_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000004.png,S125_006,4,0
S125_006_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000005.png,S125_006,5,4
S125_006_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000011.png,S125_006,11,4
S125_006_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000007.png,S125_006,7,4
S125_006_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000013.png,S125_006,13,4
S125_006_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000012.png,S125_006,12,4
S125_006_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S125/006/S125_006_00000006.png,S125_006,6,4
S125_005_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000003.png,S125_005,3,0
S125_005_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000002.png,S125_005,2,0
S125_005_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000001.png,S125_005,1,0
S125_005_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000011.png,S125_005,11,5
S125_005_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000005.png,S125_005,5,5
S125_005_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000004.png,S125_005,4,0
S125_005_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000010.png,S125_005,10,5
S125_005_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000006.png,S125_005,6,5
S125_005_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000012.png,S125_005,12,5
S125_005_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000013.png,S125_005,13,5
S125_005_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000007.png,S125_005,7,5
S125_005_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000009.png,S125_005,9,5
S125_005_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S125/005/S125_005_00000008.png,S125_005,8,5
S113_008_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000019.png,S113_008,19,1
S113_008_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000018.png,S113_008,18,1
S113_008_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000020.png,S113_008,20,1
S113_008_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000008.png,S113_008,8,1
S113_008_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000009.png,S113_008,9,1
S113_008_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000021.png,S113_008,21,1
S113_008_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000023.png,S113_008,23,1
S113_008_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000022.png,S113_008,22,1
S113_008_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000007.png,S113_008,7,1
S113_008_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000013.png,S113_008,13,1
S113_008_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000012.png,S113_008,12,1
S113_008_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000006.png,S113_008,6,1
S113_008_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000010.png,S113_008,10,1
S113_008_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000004.png,S113_008,4,0
S113_008_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000005.png,S113_008,5,1
S113_008_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000011.png,S113_008,11,1
S113_008_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000015.png,S113_008,15,1
S113_008_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000001.png,S113_008,1,0
S113_008_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000014.png,S113_008,14,1
S113_008_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000002.png,S113_008,2,0
S113_008_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000016.png,S113_008,16,1
S113_008_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000017.png,S113_008,17,1
S113_008_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S113/008/S113_008_00000003.png,S113_008,3,0
S113_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000002.png,S113_001,2,0
S113_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000003.png,S113_001,3,0
S113_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000001.png,S113_001,1,0
S113_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000010.png,S113_001,10,7
S113_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000004.png,S113_001,4,0
S113_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000005.png,S113_001,5,7
S113_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000011.png,S113_001,11,7
S113_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000007.png,S113_001,7,7
S113_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000012.png,S113_001,12,7
S113_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000006.png,S113_001,6,7
S113_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000008.png,S113_001,8,7
S113_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S113/001/S113_001_00000009.png,S113_001,9,7
S113_003_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000008.png,S113_003,8,6
S113_003_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000009.png,S113_003,9,6
S113_003_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000010.png,S113_003,10,6
S113_003_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000004.png,S113_003,4,0
S113_003_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000005.png,S113_003,5,6
S113_003_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000011.png,S113_003,11,6
S113_003_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000007.png,S113_003,7,6
S113_003_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000013.png,S113_003,13,6
S113_003_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000012.png,S113_003,12,6
S113_003_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000006.png,S113_003,6,6
S113_003_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000002.png,S113_003,2,0
S113_003_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000003.png,S113_003,3,0
S113_003_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000015.png,S113_003,15,6
S113_003_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000001.png,S113_003,1,0
S113_003_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S113/003/S113_003_00000014.png,S113_003,14,6
S114_001_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000018.png,S114_001,18,7
S114_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000009.png,S114_001,9,7
S114_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000008.png,S114_001,8,7
S114_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000011.png,S114_001,11,7
S114_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000005.png,S114_001,5,7
S114_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000004.png,S114_001,4,0
S114_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000010.png,S114_001,10,7
S114_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000006.png,S114_001,6,7
S114_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000012.png,S114_001,12,7
S114_001_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000013.png,S114_001,13,7
S114_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000007.png,S114_001,7,7
S114_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000003.png,S114_001,3,0
S114_001_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000017.png,S114_001,17,7
S114_001_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000016.png,S114_001,16,7
S114_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000002.png,S114_001,2,0
S114_001_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000014.png,S114_001,14,7
S114_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000001.png,S114_001,1,0
S114_001_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S114/001/S114_001_00000015.png,S114_001,15,7
S114_006_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000018.png,S114_006,18,5
S114_006_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000019.png,S114_006,19,5
S114_006_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000022.png,S114_006,22,5
S114_006_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000023.png,S114_006,23,5
S114_006_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000021.png,S114_006,21,5
S114_006_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000009.png,S114_006,9,5
S114_006_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000008.png,S114_006,8,5
S114_006_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000020.png,S114_006,20,5
S114_006_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000011.png,S114_006,11,5
S114_006_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000005.png,S114_006,5,5
S114_006_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000004.png,S114_006,4,0
S114_006_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000010.png,S114_006,10,5
S114_006_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000006.png,S114_006,6,5
S114_006_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000012.png,S114_006,12,5
S114_006_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000013.png,S114_006,13,5
S114_006_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000007.png,S114_006,7,5
S114_006_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000003.png,S114_006,3,0
S114_006_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000017.png,S114_006,17,5
S114_006_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000016.png,S114_006,16,5
S114_006_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000002.png,S114_006,2,0
S114_006_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000014.png,S114_006,14,5
S114_006_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000001.png,S114_006,1,0
S114_006_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S114/006/S114_006_00000015.png,S114_006,15,5
S066_003_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S066/003/S066_003_00000011.png,S066_003,11,5
S066_003_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S066/003/S066_003_00000005.png,S066_003,5,5
S066_003_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S066/003/S066_003_00000004.png,S066_003,4,0
S066_003_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S066/003/S066_003_00000010.png,S066_003,10,5
S066_003_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S066/003/S066_003_00000006.png,S066_003,6,5
S066_003_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S066/003/S066_003_00000012.png,S066_003,12,5
S066_003_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S066/003/S066_003_00000007.png,S066_003,7,5
